IDKABKOT,mean,sd,ci_lower,ci_upper,rse_pct,mse,rmse
3313,0.04304836979955472,0.0037209037063413333,0.03561499761240148,0.05014372313048262,8.643541494525588,1.384512439186467e-05,0.0037209037063413333
3314,0.060377929569062204,0.0045955801087290155,0.05139379183996488,0.06939626926053338,7.611357563151357,2.1119356535745787e-05,0.0045955801087290155
3315,0.0403225137562096,0.0034976443991423987,0.033549297712047205,0.04722876721824165,8.674172498989519,1.223351634285219e-05,0.0034976443991423987
3316,0.05919684250980167,0.004587064889080054,0.04970682218204372,0.06791316810082226,7.748833712407108,2.1041164296631002e-05,0.004587064889080054
3317,0.03886690467431555,0.0037411914607567223,0.03140174638853725,0.0461191166857557,9.625648072842335,1.3996513546039016e-05,0.0037411914607567223
3318,0.04765523702272364,0.003956359410969421,0.03966729160657532,0.055228978607643225,8.302045395520526,1.565277978876631e-05,0.003956359410969421
3319,0.05544581267655322,0.004290456162214558,0.04712079792400999,0.06373038598910734,7.738106729976554,1.8408014079884876e-05,0.004290456162214558
3320,0.047185372157946354,0.003880838801604408,0.03996978044652737,0.05498025988670489,8.22466502672449,1.5060909804038337e-05,0.003880838801604408
3321,0.04570257593004987,0.0038078363217236284,0.03848787801563279,0.05338771396954079,8.331776150980454,1.4499617453037733e-05,0.0038078363217236284
3322,0.0734030973167095,0.004715063282891535,0.06403837143977684,0.08255874332388374,6.423520880253368,2.2231821761671898e-05,0.004715063282891535
3323,0.07363729729485499,0.004856589684619448,0.0645902849896887,0.08318322156894653,6.595285083825009,2.3586463364752022e-05,0.004856589684619448
3324,0.05694992172411308,0.004161503627440531,0.049134654663092595,0.06537070375027292,7.307303507106516,1.7318112441200698e-05,0.004161503627440531
3325,0.040170787279803125,0.003759159386013605,0.03308125711704928,0.04752628354524064,9.35794302419265,1.4131279289454183e-05,0.003759159386013605
3326,0.036151603623454494,0.0033102279055077137,0.029707351552695004,0.04245419773815379,9.15651748117779,1.0957608786401985e-05,0.0033102279055077137
3327,0.06840230495990471,0.0043330481959108,0.06024448474701843,0.07717729352493512,6.334652316834494,1.877530666808584e-05,0.0043330481959108
3328,0.047398543275379235,0.00380588845895106,0.04026752030624298,0.055022578928964255,8.02954731507117,1.4484786961976876e-05,0.00380588845895106
3329,0.05206894832120064,0.003707097197166923,0.044985818905530446,0.05945760025966521,7.119592994847418,1.3742569629242856e-05,0.003707097197166923
3371,0.05787526223349043,0.005633438654095249,0.04681938756212619,0.06884391927211367,9.733759186036778,3.1735631069454485e-05,0.005633438654095249
3372,0.06983820970529947,0.005312420016757869,0.059511562235761595,0.0801710241351146,7.606752863761844,2.822180643444968e-05,0.005312420016757869
3373,0.07460046101901066,0.006168451032392031,0.06291776248778151,0.08690704402313557,8.268650016546285,3.804978813901831e-05,0.006168451032392031
3374,0.08104612138829398,0.004595882872982233,0.07246235512033034,0.09029339992748459,5.670700576728705,2.112213938217143e-05,0.004595882872982233
3375,0.050817964692429586,0.00470518084279352,0.041894376858851834,0.06015803657657634,9.258892738564274,2.2138726763391134e-05,0.00470518084279352
3376,0.04927695986487491,0.004918895609129659,0.040074115194601,0.05942539708512941,9.982140989659339,2.4195534013515046e-05,0.004918895609129659
3401,0.054235422770585684,0.0045013227188107855,0.04534700350472931,0.06318393512130083,8.299599208161895,2.0261906218882122e-05,0.0045013227188107855
3402,0.07420695106705032,0.004818563564137483,0.06498341858592264,0.08371092561672203,6.493412672060369,2.3218554821633325e-05,0.004818563564137483
3403,0.058024208965405465,0.004384645659362122,0.04944552703412604,0.06639465610131255,7.556579809603756,1.9225117558163094e-05,0.004384645659362122
3404,0.05144660057982389,0.004128087497585665,0.04373585377524758,0.059663177307209825,8.024023844258819,1.7041106387723082e-05,0.004128087497585665
3471,0.1110217829342102,0.006864671728359656,0.09767191086379799,0.12461403950197278,6.183175541711085,4.7123717938140344e-05,0.006864671728359656
3501,0.04113020193702432,0.004038409916392984,0.03345254215294642,0.049065309080575,9.818599778761879,1.6308754652821187e-05,0.004038409916392984
3502,0.056863489304080826,0.004338891668163356,0.048158510070990854,0.06530729228874062,7.630364793410549,1.882598090805739e-05,0.004338891668163356
3503,0.05108682558973545,0.00422948464658684,0.04294306585864459,0.0594563012770922,8.279012441588549,1.788854037571381e-05,0.00422948464658684
3504,0.05154512084336902,0.004233977739902354,0.043181838709565046,0.059782332000846476,8.214119339768763,1.792656750198864e-05,0.004233977739902354
3505,0.04907115820319656,0.004121833689444981,0.040794176997107856,0.056865688812942364,8.399707364511482,1.6989512963443623e-05,0.004121833689444981
3506,0.05013900859284342,0.003825450591757851,0.04264213256187896,0.05756269516589028,7.629689335947252,1.4634072229980492e-05,0.003825450591757851
3507,0.053182381282709926,0.0035973822385754156,0.046166739392313715,0.06025998894141374,6.764236861550533,1.2941158970417868e-05,0.0035973822385754156
3508,0.02624950267473364,0.002944617781346015,0.020348799257484094,0.03183138268657801,11.217804077409609,8.670773878219126e-06,0.002944617781346015
3509,0.03414695931630323,0.0028819816035392746,0.028310652934503786,0.03961551628166301,8.439936267365663,8.305817963138809e-06,0.0028819816035392746
3510,0.026408182958864504,0.0027296089358488968,0.02115278865168352,0.031704274492871755,10.336223965506274,7.4507649426661465e-06,0.0027296089358488968
3511,0.02878121678482289,0.0033261350084790257,0.022615987372068727,0.03545587163899056,11.556617058084168,1.1063174094629769e-05,0.0033261350084790257
3512,0.028268134962573813,0.003361746449454374,0.021926832931561294,0.03502093659716857,11.89235318815772,1.130133919041909e-05,0.003361746449454374
3513,0.018106422459258573,0.002342230116559395,0.013673486990499051,0.022852100898739285,12.935907807462621,5.4860419189178384e-06,0.002342230116559395
3514,0.026214762405990504,0.002707837468050882,0.02131890258270288,0.03181411538901385,10.32943738384635,7.332383753380211e-06,0.002707837468050882
3515,0.06260220868645684,0.0039266627461370515,0.05498902845986798,0.07033756391102945,6.272402888856113,1.5418680321900567e-05,0.0039266627461370515
3516,0.047165545924815824,0.0038604553393244336,0.03974373423413165,0.05462563491663068,8.184905450852169,1.4903115426918526e-05,0.0038604553393244336
3517,0.04494685270867815,0.0037401840979439556,0.03812606315867767,0.05259375137014743,8.32134815353115,1.3988977086512842e-05,0.0037401840979439556
3518,0.053922917218651764,0.0042620459957291214,0.045566941601548165,0.062217649670669097,7.903960348523009,1.8165036069710637e-05,0.0042620459957291214
3519,0.05230206792924035,0.00434195971865159,0.04389166809359529,0.06079391143276016,8.301697983578475,1.8852614198392993e-05,0.00434195971865159
3520,0.06336316675723881,0.004822237106799523,0.05405053212464435,0.07284764740526296,7.610473645161707,2.325397071419424e-05,0.004822237106799523
3521,0.03886512392812094,0.003897971361852149,0.03154832294416305,0.04660109681920996,10.029483937993476,1.5194180737819497e-05,0.003897971361852149
3522,0.018504844385807146,0.0023166525740313695,0.014051596634982035,0.02323655926705508,12.519168093130235,5.36687914876617e-06,0.0023166525740313695
3523,0.055499222779424144,0.004098256110923299,0.04756716693234782,0.06355705577195127,7.384348655135928,1.6795703150720166e-05,0.004098256110923299
3524,0.08932149757202806,0.005152055111064131,0.07929030560099021,0.09921525364670361,5.7679900708220435,2.6543671867442035e-05,0.005152055111064131
3525,0.043034511963431284,0.0035312675069576064,0.03637231585599142,0.049984530386523944,8.2056641189711,1.2469850205694588e-05,0.0035312675069576064
3526,0.015037262866154422,0.0022386727853274863,0.01092297594437239,0.019609043903185148,14.887501836296602,5.0116558397659255e-06,0.0022386727853274863
3527,0.026325637362557195,0.0029778497630437543,0.02064850020261716,0.032247226386920846,11.311596076603005,8.867589211259744e-06,0.0029778497630437543
3528,0.027183307795863948,0.0030165099277055353,0.021415107670418508,0.033199595157450836,11.096920030330192,9.099332143946055e-06,0.0030165099277055353
3529,0.02154774379484371,0.0028303060580186818,0.016170657866011885,0.027372836580559803,13.135045993520505,8.010632382057248e-06,0.0028303060580186818
3571,0.05072424868088361,0.0047111728350834586,0.041384897533540514,0.05980905125450831,9.28781195897526,2.2195149482028315e-05,0.0047111728350834586
3572,0.06249857163524062,0.005508623456689969,0.05254356765624538,0.07417831596928094,8.813998964392109,3.034493238759494e-05,0.005508623456689969
3573,0.05810159436560595,0.004409379431999609,0.049823204440766405,0.06676079847140275,7.589085084745633,1.94426269753412e-05,0.004409379431999609
3574,0.052482075472424256,0.0047913319190070625,0.043365870636486344,0.06169798406418065,9.129463489919678,2.2956861558095898e-05,0.0047913319190070625
3575,0.041705008306108564,0.004564352922657519,0.03286984590683939,0.05065272529383713,10.94437600672765,2.0833317602572234e-05,0.004564352922657519
3576,0.0697393943449022,0.0060574660636988934,0.05841235085077465,0.08230705790516733,8.68585986528815,3.669289511286377e-05,0.0060574660636988934
3577,0.06148818330491947,0.005799406004748927,0.050811467201817534,0.07340218514853615,9.431740690710786,3.363311000791791e-05,0.005799406004748927
3578,0.06185772025163027,0.0037718843518676597,0.05451462910559813,0.06922975602072144,6.097677600344883,1.4227111563864115e-05,0.0037718843518676597
3579,0.060419812790027005,0.005167638414824602,0.050643251300171596,0.07084656466219731,8.55288716763052,2.670448678637093e-05,0.005167638414824602
3601,0.011609247634755694,0.0019174124358042367,0.007842751898603707,0.015303851930289032,16.516250631642134,3.676470448976736e-06,0.0019174124358042367
3602,0.016111869597411236,0.0022776322718584267,0.01176244743840403,0.020488173761155914,14.136362376122905,5.187608765810979e-06,0.0022776322718584267
3603,0.01718835852765127,0.0020524439089562945,0.013015050129882065,0.021067724949489098,11.940895377848241,4.212525999411794e-06,0.0020524439089562945
3604,0.020767499250302992,0.002388107422444177,0.016561291941731223,0.02581107652284959,11.49925368317678,5.703057061132971e-06,0.002388107422444177
3671,0.03879965390646622,0.003194112154309791,0.032731084886615705,0.045190454907841904,8.232321252168363,1.0202352454309534e-05,0.003194112154309791
3672,0.03343096649506502,0.003685626388253719,0.0265127441079414,0.040901469943737175,11.024588202670659,1.3583841873792155e-05,0.003685626388253719
3673,0.03438264842478478,0.0033269359282439895,0.028029492458424978,0.04091237754080832,9.676206111701864,1.1068502670640695e-05,0.0033269359282439895
3674,0.02542655808733198,0.0027282435493567484,0.01983333974701838,0.030567687633330128,10.729897220009553,7.443312864606708e-06,0.0027282435493567484
5101,0.014665112449402735,0.002599423917336938,0.009936265169759073,0.0200537367143764,17.725223221474888,6.757004702023314e-06,0.002599423917336938
5102,0.06853129829515708,0.004764513465975811,0.05952364262996769,0.07812089547762215,6.952317531554055,2.270058856746483e-05,0.004764513465975811
5103,0.060541179190539654,0.004367501539664333,0.05207297094541681,0.06925333081023154,7.214100547857866,1.9075069698970326e-05,0.004367501539664333
5104,0.0418289363783135,0.003677642732486435,0.03477697103418982,0.049121470562532694,8.79210195359673,1.3525056067810292e-05,0.003677642732486435
5105,0.01646835278581474,0.002658190572509129,0.011381437005810393,0.021729882259926083,16.141204934587027,7.06597711977641e-06,0.002658190572509129
5106,0.03429640283894812,0.0037095553931421254,0.02701664491267603,0.041501684017202826,10.816164629747794,1.376080121478983e-05,0.0037095553931421254
5107,0.03222126033534897,0.003677016512859965,0.02548242233263874,0.03961237152778029,11.41177121748407,1.3520450435844857e-05,0.003677016512859965
5108,0.025906051475002544,0.0031173439116839283,0.020022567587451613,0.03205754558983205,12.033265334518225,9.717833063712855e-06,0.0031173439116839283
5171,0.05322926484660928,0.0037592866032966233,0.04577768287022193,0.06040792538019789,7.062443214516969,1.4132235765725463e-05,0.0037592866032966233
5201,0.02747930055602785,0.0031528990977514,0.021558016434275677,0.03371768974467253,11.473723981157814,9.940772720601594e-06,0.0031528990977514
5202,0.020247101940732502,0.002677718660882038,0.014931815293380226,0.025364108415559857,13.22519474006838,7.170177226835895e-06,0.002677718660882038
5203,0.008140141418958968,0.0016654864088915427,0.004868671386440409,0.01133290126708203,20.46016553241331,2.773844978202447e-06,0.0016654864088915427
5204,0.014790989486481994,0.002418837256466604,0.010162880455012775,0.019580551344332116,16.35345125947973,5.850773673270888e-06,0.002418837256466604
5205,0.019892963085984743,0.0029362849507221433,0.014181764550365976,0.02552235372069656,14.760420245241665,8.621769311837339e-06,0.0029362849507221433
5206,0.022788755509987418,0.003034263307290993,0.016959030858847358,0.028772175781445825,13.314738955188643,9.206753817972476e-06,0.003034263307290993
5207,0.01133502410130956,0.0023369422724064635,0.006784628104957453,0.01579647746107734,20.617003118118394,5.461299184560286e-06,0.0023369422724064635
5208,0.02465570668502024,0.003536122628119365,0.017741379090795418,0.0315334599042211,14.342004767065806,1.2504163241097806e-05,0.003536122628119365
5271,0.03011410942536147,0.003405133168829439,0.02362621989835413,0.03704043910839996,11.307434401369704,1.1594931897462417e-05,0.003405133168829439
5272,0.04855907824899949,0.004716710980243052,0.03936918989766715,0.057862621754121824,9.713345372943184,2.224736247114538e-05,0.004716710980243052
5301,0.006761398569732274,0.0015942695299337771,0.0037499183180037077,0.009904569692305808,23.578990551904475,2.541695334075267e-06,0.0015942695299337771
5302,0.012237981535043171,0.002160255951537173,0.008114083165453258,0.01645844909044423,17.652060883989172,4.666705776151777e-06,0.002160255951537173
5303,0.0077847817444663524,0.0017406733875392525,0.00456145372008726,0.01133227992042239,22.35995105163447,3.0299438420873765e-06,0.0017406733875392525
5304,0.009057813040313398,0.001769408558818115,0.0058395513589128475,0.012613779402892569,19.534611179796375,3.1308066480187983e-06,0.001769408558818115
5305,0.011591816137100825,0.002239816871307097,0.0074928324601245145,0.016067208457349796,19.322398188652492,5.016779616991913e-06,0.002239816871307097
5306,0.013515612759589835,0.002439784323603879,0.008918785413306866,0.018414058867092156,18.05159978316751,5.9525475457032366e-06,0.002439784323603879
5307,0.002375256724829075,0.0008614362842882816,0.0009439585809218865,0.004149497083374048,36.26708116573257,7.420724718884012e-07,0.0008614362842882816
5308,0.012089513166624558,0.0023799485395760486,0.007668550408293365,0.016911428591983246,19.686057716090318,5.664155051030167e-06,0.0023799485395760486
5309,0.02308979237738327,0.0031990089273650456,0.01694969412075393,0.029362809187168583,13.854645702654796,1.023365811736126e-05,0.0031990089273650456
5310,0.021183624566449902,0.0027774313985791067,0.015811234883675352,0.026791355541984238,13.111218950594195,7.714125173813093e-06,0.0027774313985791067
5311,0.015447795796644367,0.002526415910707503,0.010620398438033779,0.02036254086225642,16.354539793025367,6.382777353876023e-06,0.002526415910707503
5312,0.007918043392817299,0.0017968168411631007,0.004467391680403284,0.011399615199547772,22.69268747368887,3.2285507606873435e-06,0.0017968168411631007
5313,0.005746899466169604,0.0014464476326070137,0.0032236929830475208,0.008703603844951056,25.169182811041814,2.0922107538744345e-06,0.0014464476326070137
5314,0.007940440520256033,0.0018431292728978224,0.00453729659682667,0.011610555116738704,23.21192719970645,3.3971255166128557e-06,0.0018431292728978224
5315,0.019298241103308456,0.00291595034954341,0.013832567877078318,0.025206100589652874,15.109928070302244,8.502766441002333e-06,0.00291595034954341
5316,0.002851200327221265,0.0009613142686088023,0.001069857533201085,0.00466454465331546,33.716125080053004,9.241251230308765e-07,0.0009613142686088023
5317,0.005407837079671911,0.0012981030489791709,0.0031079954912008705,0.008096870371539461,24.004107924381586,1.6850715257690196e-06,0.0012981030489791709
5318,0.006303788191806513,0.0015433600280926369,0.0034222137122886585,0.009305943741024291,24.4830565547658,2.3819601763141046e-06,0.0015433600280926369
5319,0.005740563503426902,0.001560043046970898,0.0030958644377391074,0.009093997616066265,27.175782412991524,2.4337343084022433e-06,0.001560043046970898
5320,0.004187015370618598,0.0012851809112183516,0.0018738611011739083,0.006721201814654417,30.69443977294204,1.6516899745600326e-06,0.0012851809112183516
5321,0.011503768720854254,0.002314515107901921,0.007107919713935288,0.01607569580714537,20.11962482961017,5.356980184706241e-06,0.002314515107901921
5371,0.028437592565977794,0.003295369601649584,0.0221584104918973,0.03487622758360259,11.588075164956486,1.085946081147614e-05,0.003295369601649584
6101,0.013845088134986508,0.0021984999201206347,0.00952533016047217,0.018071470641955346,15.879277175311222,4.8334018987704375e-06,0.0021984999201206347
6102,0.02494118165791455,0.0032394185203617337,0.018855635432613566,0.03144648880459535,12.988231932201872,1.0493832350062603e-05,0.0032394185203617337
6103,0.007771680326399736,0.0017156625377918438,0.0047000000998826215,0.011284180995020533,22.075824863303815,2.9434979435823497e-06,0.0017156625377918438
6104,0.024898404149085687,0.00317336931087621,0.018746524262251717,0.03107769870927369,12.745271913311527,1.007027278321095e-05,0.00317336931087621
6105,0.011462721855474353,0.0021065075209459583,0.007550681565591015,0.015648473645725972,18.377027267218693,4.437373935801887e-06,0.0021065075209459583
6106,0.012510683707355636,0.002232495162770374,0.008269973551931672,0.016958604970060433,17.84470948984013,4.98403465179312e-06,0.002232495162770374
6107,0.015743467960774096,0.0025077961838109557,0.011153874212859861,0.02084396467340166,15.92912177964409,6.289041699536794e-06,0.0025077961838109557
6108,0.024887775879579993,0.0033895313969389373,0.01827445760440615,0.03132247693728488,13.619261975594982,1.1488923090834823e-05,0.0033895313969389373
6109,0.009718641612215478,0.0021836515128233883,0.0056803513711785325,0.014027453362157487,22.46869058407021,4.768333929455873e-06,0.0021836515128233883
6110,0.050453461281288685,0.004807829333299627,0.040826019975656144,0.059416996379872085,9.52923587639501,2.3115222898136338e-05,0.004807829333299627
6111,0.01702052945291187,0.0028089981793033747,0.01159874881426239,0.022433919622861852,16.50358872251657,7.890470771329674e-06,0.0028089981793033747
6112,0.0194035906270106,0.0026570168608266954,0.0143069603428205,0.02456170924990319,13.693428767395337,7.059738598717348e-06,0.0026570168608266954
6171,0.041845300865852114,0.0037868054846194868,0.034549667246769646,0.04921087282571513,9.049535805129585,1.4339895778344226e-05,0.0037868054846194868
6172,0.05298943507967469,0.004594148955423804,0.04389852600301926,0.06178739807711981,8.669933824574768,2.1106204624621627e-05,0.004594148955423804
6201,0.01900474157926954,0.0030169142062311852,0.013442706345885496,0.02525975382206395,15.874534224248801,9.101771327759542e-06,0.0030169142062311852
6202,0.009492322482094053,0.0020262173136345214,0.0058360609157461964,0.01354132578444648,21.34585416221055,4.105556602072297e-06,0.0020262173136345214
6203,0.03698944048793561,0.003919181741703794,0.029142216044020893,0.044463023039526164,10.59540693237051,1.5359985524504384e-05,0.003919181741703794
6204,0.016273370228140696,0.0029088648776139344,0.010995888938683725,0.02232860619135877,17.874999688655674,8.46149487621593e-06,0.0029088648776139344
6205,0.013310833246859192,0.0026217484858123146,0.008458856214174028,0.01867525690609396,19.69635136426143,6.873565122859165e-06,0.0026217484858123146
6206,0.012010412797161692,0.002420524016234396,0.007306907736402731,0.016675716684292175,20.153545570110758,5.85893651316749e-06,0.002420524016234396
6207,0.017887307551239316,0.0030395004048082517,0.011950846155075905,0.02376186705371238,16.992498150442216,9.238562710829525e-06,0.0030395004048082517
6208,0.013243993071797876,0.0025921069912378126,0.008303878549874046,0.018397128677185525,19.5719446332052,6.719018654023946e-06,0.0025921069912378126
6209,0.0028410623259940335,0.001046069455638553,0.000984749806868786,0.004896718671317439,36.819658832107926,1.0942613060199388e-06,0.001046069455638553
6210,0.009731643437014876,0.002181858827934633,0.005512947257721581,0.013937355221633039,22.420250413571516,4.76050794503629e-06,0.002181858827934633
6211,0.0170198070747962,0.0028522360930975364,0.011532676235960295,0.022643111460384658,16.758333866905424,8.135250730768298e-06,0.0028522360930975364
6212,0.018479737638675928,0.0031148002194131192,0.012529285084921843,0.02460124217183156,16.855218836517498,9.701980406856016e-06,0.0031148002194131192
6213,0.008865442975341755,0.00203120994884913,0.005086124747816623,0.012881890175857379,22.91154491093919,4.125813856303685e-06,0.00203120994884913
6271,0.040240611428089317,0.0041935534680263165,0.032149999105442605,0.048699030839311395,10.421197191599015,1.7585890689195544e-05,0.0041935534680263165
6301,0.024044405081433094,0.003276234269179137,0.017767672394057143,0.030509463899344443,13.625765570340603,1.0733710986543754e-05,0.003276234269179137
6302,0.01509645775183411,0.0025034589932475086,0.010454049125168577,0.020024508387903525,16.583088790768528,6.267306930871829e-06,0.0025034589932475086
6303,0.03169764427621078,0.0034822442770418047,0.02486808218394933,0.03824982353272829,10.985814108764052,1.2126025204990402e-05,0.0034822442770418047
6304,0.040107168084278666,0.0041788021282727385,0.031855103454018575,0.04799908583268366,10.419090471537826,1.7462387227256766e-05,0.0041788021282727385
6305,0.022665370971205624,0.003451594860666304,0.015905551116726188,0.0292598102139409,15.228494892279743,1.1913507082178042e-05,0.003451594860666304
6306,0.04905776051487391,0.004907626336162898,0.03975608175704081,0.05890579379335976,10.003771645211863,2.4084796255399667e-05,0.004907626336162898
6307,0.005100244616433177,0.0014495293080379827,0.0025769150421694237,0.008087000860630031,28.420780120379824,2.101135214861073e-06,0.0014495293080379827
6308,0.016694791889015535,0.002857375819870334,0.011366487559822083,0.022574773792685097,17.11537249979358,8.164596575979664e-06,0.002857375819870334
6309,0.020468584571571802,0.0031073540610929455,0.01444143343244134,0.02654762843295591,15.181089098894779,9.655649260990821e-06,0.0031073540610929455
6310,0.027062086418157418,0.0033748462684828895,0.02031037368202338,0.033469825437046595,12.470754162615203,1.1389587335892883e-05,0.0033748462684828895
6311,0.030672182865327167,0.003986614735352736,0.022872731568304105,0.038396436503947314,12.997492721195709,1.5893097048131564e-05,0.003986614735352736
6371,0.03361113665665714,0.0036702815354620133,0.02638194386066657,0.040714493672366875,10.919837591196323,1.3470966549553393e-05,0.0036702815354620133
6372,0.028486692942924288,0.003789470223550631,0.02122528344896751,0.035799739133536214,13.302597922276144,1.436008457517687e-05,0.003789470223550631
6401,0.015189599508165222,0.0026965067686837724,0.010143851717358137,0.02067754229421354,17.752323010453672,7.271148753557401e-06,0.0026965067686837724
6402,0.020972261479580367,0.003086929124079529,0.015236988453690694,0.027337275946684926,14.719104694956794,9.52913141709041e-06,0.003086929124079529
6403,0.01952287040037633,0.0026164932660383703,0.014583731709815154,0.02458708867499195,13.402195539790776,6.846037011224138e-06,0.0026164932660383703
6404,0.01722001079458799,0.0027275521788744546,0.012039807147129626,0.022609636600777805,15.839433618309265,7.439540888482785e-06,0.0027275521788744546
6405,0.00782934082472978,0.0018151450141541063,0.004634313791782085,0.011544622825023934,23.18388041584272,3.2947514224085104e-06,0.0018151450141541063
6409,0.014085364328077339,0.0025650804154125815,0.00932716497319381,0.01919853049037201,18.21096249743024,6.5796375375331824e-06,0.0025650804154125815
6411,0.001620256446003543,0.0007485267897060481,0.00038173176615802744,0.0031078306252222965,46.19804423875819,5.602923549076423e-07,0.0007485267897060481
6471,0.03590940184776173,0.0036138875669391507,0.02918848995849151,0.043312466069806654,10.063903548881887,1.3060183346477374e-05,0.0036138875669391507
6472,0.03507631020934357,0.003410029460917128,0.028427497549412647,0.041569967397687195,9.721745076848961,1.1628300924322759e-05,0.003410029460917128
6474,0.038914142759160004,0.0042774949211291345,0.030420426925826097,0.04707240472533351,10.99213452446477,1.8296962800285538e-05,0.0042774949211291345
6501,0.009278895567271458,0.0020032277188942846,0.005577537636580278,0.013198664291397101,21.589074953705417,4.0129212937464e-06,0.0020032277188942846
6502,0.04350499302382927,0.004432357360708499,0.03491833840410691,0.052420142038918136,10.188157847263039,1.964579177302681e-05,0.004432357360708499
6503,0.006321275095576287,0.0016989812621408602,0.003226859685507997,0.009668553506310774,26.87719228245311,2.8865373291057504e-06,0.0016989812621408602
6504,0.015933722790474027,0.0026006198881300055,0.01103407252417828,0.021042111195480672,16.321483198419802,6.763223802537322e-06,0.0026006198881300055
6571,0.027159625621301486,0.003351757899168858,0.020827176390835225,0.03365855769105226,12.340957662317889,1.1234281014640837e-05,0.003351757899168858
7101,0.014828685013622944,0.002548078035886342,0.010080057181451836,0.020042443111376717,17.183438946511114,6.492701676966399e-06,0.002548078035886342
7102,0.02329232006491714,0.0031879031946442063,0.017155578771631468,0.029391340683836725,13.686499179812584,1.0162726778422736e-05,0.0031879031946442063
7103,0.008862161663507891,0.0020992641186765525,0.0050215741086028125,0.013206385988148571,23.68794655733695,4.406909839962843e-06,0.0020992641186765525
7104,0.0015420828075495918,0.0007204474990731123,0.0003930045863222646,0.0030161402263156225,46.719118814243274,5.190445989207021e-07,0.0007204474990731123
7105,0.029993940427849163,0.0040309427411613745,0.022328775625230095,0.038059334608562756,13.439190328652758,1.6248499382521576e-05,0.0040309427411613745
7106,0.015740076924168633,0.0028450166158220636,0.010249110328560148,0.021214602910376513,18.074985462450865,8.094119544303627e-06,0.0028450166158220636
7107,0.005701542335333936,0.0016106069647521958,0.002741694217160409,0.008863923076175477,28.248618882838887,2.5940547949082806e-06,0.0016106069647521958
7108,0.007135309780423081,0.0018690623714278732,0.0038658460698980813,0.010928970475912101,26.194551167994966,3.493394148287585e-06,0.0018690623714278732
7109,0.017158029273851006,0.002951192852026519,0.011725772528310238,0.02317953879531633,17.200068871103767,8.709539249852417e-06,0.002951192852026519
7110,0.00533972880683528,0.0014983963187182774,0.0027062562681906613,0.008355783272602666,28.0612812545875,2.2451915279484855e-06,0.0014983963187182774
7111,0.007411868375964446,0.0018359102856348201,0.0040239740109552155,0.010994050147378717,24.76987167754349,3.370566576899727e-06,0.0018359102856348201
7171,0.01792719205333882,0.002816439532723066,0.012520242032615777,0.02343173661211267,15.710433203054366,7.932331641485324e-06,0.002816439532723066
7172,0.014083106289620385,0.0025177289442253952,0.009114556517664015,0.01885118666408664,17.87765349808534,6.338959036590323e-06,0.0025177289442253952
7173,0.01356167605623477,0.0026684430097538374,0.008793715783429018,0.01910180166859976,19.676351202380047,7.120588096304118e-06,0.0026684430097538374
7174,0.01790811881808891,0.00288129380254099,0.012375844284200969,0.023576779286579072,16.089315867340616,8.301853976561118e-06,0.00288129380254099
7201,0.011238570924996872,0.00241993980467258,0.006666404994402843,0.015988922376977233,21.53245124155546,5.856108658238766e-06,0.00241993980467258
7202,0.006883944118267281,0.001623937107960692,0.003913966640085069,0.010143862198118407,23.590213401811347,2.637171730611736e-06,0.001623937107960692
7203,0.0025064498042246123,0.0009742324403795338,0.0008345879796143955,0.004438476815120612,38.8690185910553,9.491288478878619e-07,0.0009742324403795338
7204,0.023759999423342667,0.003332373986907371,0.01747705638732731,0.030356833579584113,14.02514338293093,1.1104716388616927e-05,0.003332373986907371
7205,0.008506531171665367,0.0018944294036456813,0.0050434746865521615,0.012282197905246657,22.270292853988323,3.588862765397332e-06,0.0018944294036456813
7206,0.03399459136586284,0.003942885209195435,0.02639988581815726,0.04173287625442909,11.59856627414812,1.5546343772892135e-05,0.003942885209195435
7207,0.003395814144578161,0.0010770730120209845,0.0014767643777036635,0.005470019947784785,31.717666696826303,1.1600862732239557e-06,0.0010770730120209845
7208,0.024086237673777787,0.002868663455031133,0.018582258900600754,0.029778043007616075,11.9099690615201,8.229230018231157e-06,0.002868663455031133
7209,0.012984269292675576,0.0024254606723323247,0.008506541242968268,0.01791555793322799,18.679993595793075,5.882859473030772e-06,0.0024254606723323247
7210,0.006436251738519367,0.0016346325427893272,0.003254781550665202,0.00955965265891617,25.39727483010737,2.6720235499459018e-06,0.0016346325427893272
7211,0.0032973975282731775,0.0011747677788148695,0.0012192721640983356,0.005606138673964577,35.627120137682844,1.3800793341416223e-06,0.0011747677788148695
7212,0.005380804976730071,0.001598833769458182,0.0023870761914410307,0.008487899078596466,29.71365393045331,2.5562694223598596e-06,0.001598833769458182
7271,0.014919124314502085,0.0025188408875928743,0.010313516330211646,0.02008147649072237,16.883302494801544,6.344559417009659e-06,0.0025188408875928743
7301,0.01173388432459532,0.0023555102148583185,0.007311197243957023,0.016411402667764894,20.07442846458737,5.548428372301883e-06,0.0023555102148583185
7302,0.010815632528579398,0.002129500483813397,0.00695375864156523,0.01520017902501843,19.68909796247581,4.534772310561493e-06,0.002129500483813397
7303,0.01071719587992371,0.0021739511308848233,0.006630614129741518,0.015082380133042127,20.284700916563807,4.726063519475401e-06,0.0021739511308848233
7304,0.001528293059138878,0.0006524597726772976,0.0004286619467429139,0.002782432478291879,42.692058880705005,4.2570375496211086e-07,0.0006524597726772976
